,date,hour,desc
4288,2016-08-21,0,Partly cloudy
4289,2016-08-21,300,Partly cloudy
4290,2016-08-21,600,Patchy rain possible
4291,2016-08-21,900,Partly cloudy
4292,2016-08-21,1200,Light rain shower
4293,2016-08-21,1500,Patchy rain possible
4294,2016-08-21,1800,Light rain shower
4295,2016-08-21,2100,Partly cloudy
4296,2016-08-22,0,Partly cloudy
4297,2016-08-22,300,Clear
4298,2016-08-22,600,Sunny
4299,2016-08-22,900,Sunny
4300,2016-08-22,1200,Sunny
4301,2016-08-22,1500,Sunny
4302,2016-08-22,1800,Clear
4303,2016-08-22,2100,Clear
4304,2016-08-23,0,Clear
4305,2016-08-23,300,Partly cloudy
4306,2016-08-23,600,Partly cloudy
4307,2016-08-23,900,Sunny
4308,2016-08-23,1200,Partly cloudy
4309,2016-08-23,1500,Patchy rain possible
4310,2016-08-23,1800,Patchy rain possible
4311,2016-08-23,2100,Clear
4312,2016-08-24,0,Patchy rain possible
4313,2016-08-24,300,Patchy rain possible
4314,2016-08-24,600,Patchy rain possible
4315,2016-08-24,900,Light rain shower
4316,2016-08-24,1200,Light rain shower
4317,2016-08-24,1500,Patchy rain possible
4318,2016-08-24,1800,Light rain shower
4319,2016-08-24,2100,Patchy rain possible
4320,2016-08-25,0,Partly cloudy
4321,2016-08-25,300,Light rain shower
4322,2016-08-25,600,Patchy rain possible
4323,2016-08-25,900,Sunny
4324,2016-08-25,1200,Patchy rain possible
4325,2016-08-25,1500,Partly cloudy
4326,2016-08-25,1800,Partly cloudy
4327,2016-08-25,2100,Clear
4328,2016-08-26,0,Partly cloudy
4329,2016-08-26,300,Clear
4330,2016-08-26,600,Partly cloudy
4331,2016-08-26,900,Partly cloudy
4332,2016-08-26,1200,Partly cloudy
4333,2016-08-26,1500,Patchy rain possible
4334,2016-08-26,1800,Patchy rain possible
4335,2016-08-26,2100,Clear
4336,2016-08-27,0,Clear
4337,2016-08-27,300,Clear
4338,2016-08-27,600,Sunny
4339,2016-08-27,900,Sunny
4340,2016-08-27,1200,Sunny
4341,2016-08-27,1500,Sunny
4342,2016-08-27,1800,Clear
4343,2016-08-27,2100,Partly cloudy
4344,2016-08-28,0,Partly cloudy
4345,2016-08-28,300,Partly cloudy
4346,2016-08-28,600,Partly cloudy
4347,2016-08-28,900,Partly cloudy
4348,2016-08-28,1200,Partly cloudy
4349,2016-08-28,1500,Patchy rain possible
4350,2016-08-28,1800,Patchy rain possible
4351,2016-08-28,2100,Patchy rain possible
4352,2016-08-29,0,Patchy rain possible
4353,2016-08-29,300,Clear
4354,2016-08-29,600,Patchy rain possible
4355,2016-08-29,900,Patchy rain possible
4356,2016-08-29,1200,Light rain shower
4357,2016-08-29,1500,Light rain shower
4358,2016-08-29,1800,Patchy rain possible
4359,2016-08-29,2100,Clear
4360,2016-08-30,0,Patchy rain possible
4361,2016-08-30,300,Moderate or heavy rain shower
4362,2016-08-30,600,Patchy rain possible
4363,2016-08-30,900,Light rain shower
4364,2016-08-30,1200,Moderate or heavy rain shower
4365,2016-08-30,1500,Light rain shower
4366,2016-08-30,1800,Clear
4367,2016-08-30,2100,Patchy rain possible
4368,2016-09-01,0,Patchy rain possible
4369,2016-09-01,300,Patchy rain possible
4370,2016-09-01,600,Partly cloudy
4371,2016-09-01,900,Patchy rain possible
4372,2016-09-01,1200,Moderate or heavy rain shower
4373,2016-09-01,1500,Moderate or heavy rain shower
4374,2016-09-01,1800,Moderate or heavy rain shower
4375,2016-09-01,2100,Light rain shower
4376,2016-10-01,0,Patchy rain possible
4377,2016-10-01,300,Partly cloudy
4378,2016-10-01,600,Partly cloudy
4379,2016-10-01,900,Sunny
4380,2016-10-01,1200,Sunny
4381,2016-10-01,1500,Sunny
4382,2016-10-01,1800,Patchy rain possible
4383,2016-10-01,2100,Clear
4384,2016-10-02,0,Partly cloudy
4385,2016-10-02,300,Partly cloudy
4386,2016-10-02,600,Partly cloudy
4387,2016-10-02,900,Sunny
4388,2016-10-02,1200,Sunny
4389,2016-10-02,1500,Sunny
4390,2016-10-02,1800,Clear
4391,2016-10-02,2100,Clear
4392,2016-10-03,0,Clear
4393,2016-10-03,300,Clear
4394,2016-10-03,600,Sunny
4395,2016-10-03,900,Sunny
4396,2016-10-03,1200,Patchy rain possible
4397,2016-10-03,1500,Patchy rain possible
4398,2016-10-03,1800,Patchy rain possible
4399,2016-10-03,2100,Partly cloudy
4400,2016-10-04,0,Partly cloudy
4401,2016-10-04,300,Partly cloudy
4402,2016-10-04,600,Partly cloudy
4403,2016-10-04,900,Sunny
4404,2016-10-04,1200,Sunny
4405,2016-10-04,1500,Sunny
4406,2016-10-04,1800,Clear
4407,2016-10-04,2100,Patchy rain possible
4408,2016-10-05,0,Patchy rain possible
4409,2016-10-05,300,Patchy rain possible
4410,2016-10-05,600,Moderate or heavy rain shower
4411,2016-10-05,900,Patchy rain possible
4412,2016-10-05,1200,Light rain shower
4413,2016-10-05,1500,Patchy rain possible
4414,2016-10-05,1800,Patchy rain possible
4415,2016-10-05,2100,Partly cloudy
4416,2016-10-06,0,Partly cloudy
4417,2016-10-06,300,Partly cloudy
4418,2016-10-06,600,Partly cloudy
4419,2016-10-06,900,Sunny
4420,2016-10-06,1200,Patchy rain possible
4421,2016-10-06,1500,Patchy rain possible
4422,2016-10-06,1800,Patchy rain possible
4423,2016-10-06,2100,Partly cloudy
4424,2016-10-07,0,Patchy rain possible
4425,2016-10-07,300,Partly cloudy
4426,2016-10-07,600,Partly cloudy
4427,2016-10-07,900,Partly cloudy
4428,2016-10-07,1200,Patchy rain possible
4429,2016-10-07,1500,Light rain shower
4430,2016-10-07,1800,Patchy rain possible
4431,2016-10-07,2100,Patchy light drizzle
4432,2016-10-08,0,Light rain shower
4433,2016-10-08,300,Partly cloudy
4434,2016-10-08,600,Partly cloudy
4435,2016-10-08,900,Sunny
4436,2016-10-08,1200,Partly cloudy
4437,2016-10-08,1500,Partly cloudy
4438,2016-10-08,1800,Partly cloudy
4439,2016-10-08,2100,Partly cloudy
4440,2016-10-09,0,Clear
4441,2016-10-09,300,Partly cloudy
4442,2016-10-09,600,Partly cloudy
4443,2016-10-09,900,Partly cloudy
4444,2016-10-09,1200,Light rain shower
4445,2016-10-09,1500,Patchy rain possible
4446,2016-10-09,1800,Patchy rain possible
4447,2016-10-09,2100,Patchy rain possible
4448,2016-10-10,0,Patchy rain possible
4449,2016-10-10,300,Partly cloudy
4450,2016-10-10,600,Sunny
4451,2016-10-10,900,Sunny
4452,2016-10-10,1200,Partly cloudy
4453,2016-10-10,1500,Sunny
4454,2016-10-10,1800,Clear
4455,2016-10-10,2100,Clear
4456,2016-10-11,0,Clear
4457,2016-10-11,300,Clear
4458,2016-10-11,600,Sunny
4459,2016-10-11,900,Sunny
4460,2016-10-11,1200,Partly cloudy
4461,2016-10-11,1500,Sunny
4462,2016-10-11,1800,Clear
4463,2016-10-11,2100,Clear
4464,2016-10-12,0,Clear
4465,2016-10-12,300,Clear
4466,2016-10-12,600,Sunny
4467,2016-10-12,900,Partly cloudy
4468,2016-10-12,1200,Patchy rain possible
4469,2016-10-12,1500,Patchy rain possible
4470,2016-10-12,1800,Patchy rain possible
4471,2016-10-12,2100,Partly cloudy
4472,2016-10-13,0,Partly cloudy
4473,2016-10-13,300,Partly cloudy
4474,2016-10-13,600,Partly cloudy
4475,2016-10-13,900,Partly cloudy
4476,2016-10-13,1200,Sunny
4477,2016-10-13,1500,Sunny
4478,2016-10-13,1800,Clear
4479,2016-10-13,2100,Clear
4480,2016-10-14,0,Clear
4481,2016-10-14,300,Partly cloudy
4482,2016-10-14,600,Partly cloudy
4483,2016-10-14,900,Partly cloudy
4484,2016-10-14,1200,Light rain shower
4485,2016-10-14,1500,Patchy rain possible
4486,2016-10-14,1800,Patchy rain possible
4487,2016-10-14,2100,Clear
4488,2016-10-15,0,Patchy rain possible
4489,2016-10-15,300,Partly cloudy
4490,2016-10-15,600,Sunny
4491,2016-10-15,900,Sunny
4492,2016-10-15,1200,Partly cloudy
4493,2016-10-15,1500,Sunny
4494,2016-10-15,1800,Partly cloudy
4495,2016-10-15,2100,Partly cloudy
4496,2016-10-16,0,Patchy rain possible
4497,2016-10-16,300,Partly cloudy
4498,2016-10-16,600,Partly cloudy
4499,2016-10-16,900,Partly cloudy
4500,2016-10-16,1200,Partly cloudy
4501,2016-10-16,1500,Partly cloudy
4502,2016-10-16,1800,Partly cloudy
4503,2016-10-16,2100,Partly cloudy
4504,2016-10-17,0,Partly cloudy
4505,2016-10-17,300,Partly cloudy
4506,2016-10-17,600,Cloudy
4507,2016-10-17,900,Partly cloudy
4508,2016-10-17,1200,Cloudy
4509,2016-10-17,1500,Patchy light drizzle
4510,2016-10-17,1800,Cloudy
4511,2016-10-17,2100,Patchy light drizzle
4512,2016-10-18,0,Partly cloudy
4513,2016-10-18,300,Cloudy
4514,2016-10-18,600,Partly cloudy
4515,2016-10-18,900,Patchy rain possible
4516,2016-10-18,1200,Light rain shower
4517,2016-10-18,1500,Partly cloudy
4518,2016-10-18,1800,Partly cloudy
4519,2016-10-18,2100,Partly cloudy
4520,2016-10-19,0,Partly cloudy
4521,2016-10-19,300,Partly cloudy
4522,2016-10-19,600,Patchy rain possible
4523,2016-10-19,900,Sunny
4524,2016-10-19,1200,Patchy rain possible
4525,2016-10-19,1500,Patchy rain possible
4526,2016-10-19,1800,Patchy rain possible
4527,2016-10-19,2100,Clear
4528,2016-10-20,0,Partly cloudy
4529,2016-10-20,300,Partly cloudy
4530,2016-10-20,600,Partly cloudy
4531,2016-10-20,900,Partly cloudy
4532,2016-10-20,1200,Partly cloudy
4533,2016-10-20,1500,Partly cloudy
4534,2016-10-20,1800,Partly cloudy
4535,2016-10-20,2100,Partly cloudy
4536,2016-10-21,0,Partly cloudy
4537,2016-10-21,300,Partly cloudy
4538,2016-10-21,600,Partly cloudy
4539,2016-10-21,900,Partly cloudy
4540,2016-10-21,1200,Partly cloudy
4541,2016-10-21,1500,Patchy rain possible
4542,2016-10-21,1800,Partly cloudy
4543,2016-10-21,2100,Partly cloudy
4544,2016-10-22,0,Partly cloudy
4545,2016-10-22,300,Light rain shower
4546,2016-10-22,600,Patchy rain possible
4547,2016-10-22,900,Partly cloudy
4548,2016-10-22,1200,Sunny
4549,2016-10-22,1500,Patchy rain possible
4550,2016-10-22,1800,Patchy rain possible
4551,2016-10-22,2100,Patchy rain possible
4552,2016-10-23,0,Patchy rain possible
4553,2016-10-23,300,Patchy rain possible
4554,2016-10-23,600,Patchy rain possible
4555,2016-10-23,900,Partly cloudy
4556,2016-10-23,1200,Partly cloudy
4557,2016-10-23,1500,Patchy rain possible
4558,2016-10-23,1800,Patchy rain possible
4559,2016-10-23,2100,Partly cloudy
4560,2016-10-24,0,Patchy rain possible
4561,2016-10-24,300,Partly cloudy
4562,2016-10-24,600,Partly cloudy
4563,2016-10-24,900,Partly cloudy
4564,2016-10-24,1200,Partly cloudy
4565,2016-10-24,1500,Partly cloudy
4566,2016-10-24,1800,Partly cloudy
4567,2016-10-24,2100,Partly cloudy
4568,2016-10-25,0,Clear
4569,2016-10-25,300,Partly cloudy
4570,2016-10-25,600,Sunny
4571,2016-10-25,900,Partly cloudy
4572,2016-10-25,1200,Partly cloudy
4573,2016-10-25,1500,Patchy rain possible
4574,2016-10-25,1800,Patchy rain possible
4575,2016-10-25,2100,Partly cloudy
4576,2016-10-26,0,Partly cloudy
4577,2016-10-26,300,Partly cloudy
4578,2016-10-26,600,Partly cloudy
4579,2016-10-26,900,Sunny
4580,2016-10-26,1200,Partly cloudy
4581,2016-10-26,1500,Partly cloudy
4582,2016-10-26,1800,Clear
4583,2016-10-26,2100,Light rain shower
4584,2016-10-27,0,Light rain shower
4585,2016-10-27,300,Partly cloudy
4586,2016-10-27,600,Sunny
4587,2016-10-27,900,Partly cloudy
4588,2016-10-27,1200,Light rain shower
4589,2016-10-27,1500,Moderate or heavy rain shower
4590,2016-10-27,1800,Moderate or heavy rain shower
4591,2016-10-27,2100,Clear
4592,2016-10-28,0,Patchy rain possible
4593,2016-10-28,300,Patchy rain possible
4594,2016-10-28,600,Patchy rain possible
4595,2016-10-28,900,Patchy rain possible
4596,2016-10-28,1200,Light rain shower
4597,2016-10-28,1500,Moderate or heavy rain shower
4598,2016-10-28,1800,Moderate or heavy rain shower
4599,2016-10-28,2100,Partly cloudy
4600,2016-10-29,0,Partly cloudy
4601,2016-10-29,300,Partly cloudy
4602,2016-10-29,600,Partly cloudy
4603,2016-10-29,900,Moderate or heavy rain shower
4604,2016-10-29,1200,Cloudy
4605,2016-10-29,1500,Light rain shower
4606,2016-10-29,1800,Partly cloudy
4607,2016-10-29,2100,Patchy light rain
4608,2016-10-30,0,Patchy light drizzle
4609,2016-10-30,300,Partly cloudy
4610,2016-10-30,600,Partly cloudy
4611,2016-10-30,900,Overcast
4612,2016-10-30,1200,Light rain shower
4613,2016-10-30,1500,Patchy rain possible
4614,2016-10-30,1800,Patchy rain possible
4615,2016-10-30,2100,Partly cloudy
4616,2016-11-01,0,Cloudy
4617,2016-11-01,300,Partly cloudy
4618,2016-11-01,600,Patchy rain possible
4619,2016-11-01,900,Partly cloudy
4620,2016-11-01,1200,Cloudy
4621,2016-11-01,1500,Light rain shower
4622,2016-11-01,1800,Patchy rain possible
4623,2016-11-01,2100,Partly cloudy
4624,2016-12-01,0,Partly cloudy
4625,2016-12-01,300,Partly cloudy
4626,2016-12-01,600,Partly cloudy
4627,2016-12-01,900,Light rain shower
4628,2016-12-01,1200,Cloudy
4629,2016-12-01,1500,Moderate or heavy rain shower
4630,2016-12-01,1800,Patchy rain possible
4631,2016-12-01,2100,Moderate rain at times
4632,2016-12-02,0,Mist
4633,2016-12-02,300,Light rain
4634,2016-12-02,600,Overcast
4635,2016-12-02,900,Cloudy
4636,2016-12-02,1200,Partly cloudy
4637,2016-12-02,1500,Light rain shower
4638,2016-12-02,1800,Moderate or heavy rain shower
4639,2016-12-02,2100,Moderate or heavy rain shower
4640,2016-12-03,0,Mist
4641,2016-12-03,300,Moderate or heavy rain shower
4642,2016-12-03,600,Mist
4643,2016-12-03,900,Patchy light drizzle
4644,2016-12-03,1200,Sunny
4645,2016-12-03,1500,Patchy rain possible
4646,2016-12-03,1800,Patchy rain possible
4647,2016-12-03,2100,Patchy rain possible
4648,2016-12-04,0,Patchy rain possible
4649,2016-12-04,300,Partly cloudy
4650,2016-12-04,600,Sunny
4651,2016-12-04,900,Sunny
4652,2016-12-04,1200,Patchy rain possible
4653,2016-12-04,1500,Patchy rain possible
4654,2016-12-04,1800,Patchy rain possible
4655,2016-12-04,2100,Clear
4656,2016-12-05,0,Patchy rain possible
4657,2016-12-05,300,Partly cloudy
4658,2016-12-05,600,Patchy rain possible
4659,2016-12-05,900,Patchy rain possible
4660,2016-12-05,1200,Light rain shower
4661,2016-12-05,1500,Patchy rain possible
4662,2016-12-05,1800,Moderate or heavy rain shower
4663,2016-12-05,2100,Clear
4664,2016-12-06,0,Partly cloudy
4665,2016-12-06,300,Clear
4666,2016-12-06,600,Sunny
4667,2016-12-06,900,Sunny
4668,2016-12-06,1200,Patchy rain possible
4669,2016-12-06,1500,Patchy rain possible
4670,2016-12-06,1800,Patchy rain possible
4671,2016-12-06,2100,Patchy rain possible
4672,2016-12-07,0,Patchy rain possible
4673,2016-12-07,300,Clear
4674,2016-12-07,600,Sunny
4675,2016-12-07,900,Sunny
4676,2016-12-07,1200,Patchy rain possible
4677,2016-12-07,1500,Patchy rain possible
4678,2016-12-07,1800,Moderate or heavy rain shower
4679,2016-12-07,2100,Patchy rain possible
4680,2016-12-08,0,Patchy rain possible
4681,2016-12-08,300,Clear
4682,2016-12-08,600,Sunny
4683,2016-12-08,900,Sunny
4684,2016-12-08,1200,Patchy rain possible
4685,2016-12-08,1500,Sunny
4686,2016-12-08,1800,Patchy rain possible
4687,2016-12-08,2100,Light rain shower
4688,2016-12-09,0,Light rain shower
4689,2016-12-09,300,Partly cloudy
4690,2016-12-09,600,Sunny
4691,2016-12-09,900,Partly cloudy
4692,2016-12-09,1200,Light rain shower
4693,2016-12-09,1500,Patchy rain possible
4694,2016-12-09,1800,Light rain shower
4695,2016-12-09,2100,Light rain shower
4696,2016-12-10,0,Light rain shower
4697,2016-12-10,300,Light drizzle
4698,2016-12-10,600,Patchy rain possible
4699,2016-12-10,900,Partly cloudy
4700,2016-12-10,1200,Light rain shower
4701,2016-12-10,1500,Light rain shower
4702,2016-12-10,1800,Light rain shower
4703,2016-12-10,2100,Patchy rain possible
4704,2016-12-11,0,Patchy rain possible
4705,2016-12-11,300,Light rain shower
4706,2016-12-11,600,Light rain shower
4707,2016-12-11,900,Cloudy
4708,2016-12-11,1200,Light drizzle
4709,2016-12-11,1500,Light drizzle
4710,2016-12-11,1800,Patchy light rain
4711,2016-12-11,2100,Patchy light drizzle
4712,2016-12-12,0,Patchy light drizzle
4713,2016-12-12,300,Light rain
4714,2016-12-12,600,Mist
4715,2016-12-12,900,Patchy light drizzle
4716,2016-12-12,1200,Partly cloudy
4717,2016-12-12,1500,Partly cloudy
4718,2016-12-12,1800,Partly cloudy
4719,2016-12-12,2100,Clear
4720,2016-12-13,0,Clear
4721,2016-12-13,300,Partly cloudy
4722,2016-12-13,600,Partly cloudy
4723,2016-12-13,900,Partly cloudy
4724,2016-12-13,1200,Partly cloudy
4725,2016-12-13,1500,Sunny
4726,2016-12-13,1800,Clear
4727,2016-12-13,2100,Clear
4728,2016-12-14,0,Clear
4729,2016-12-14,300,Clear
4730,2016-12-14,600,Sunny
4731,2016-12-14,900,Sunny
4732,2016-12-14,1200,Sunny
4733,2016-12-14,1500,Sunny
4734,2016-12-14,1800,Clear
4735,2016-12-14,2100,Clear
4736,2016-12-15,0,Clear
4737,2016-12-15,300,Clear
4738,2016-12-15,600,Sunny
4739,2016-12-15,900,Sunny
4740,2016-12-15,1200,Sunny
4741,2016-12-15,1500,Sunny
4742,2016-12-15,1800,Clear
4743,2016-12-15,2100,Clear
4744,2016-12-16,0,Mist
4745,2016-12-16,300,Partly cloudy
4746,2016-12-16,600,Partly cloudy
4747,2016-12-16,900,Partly cloudy
4748,2016-12-16,1200,Partly cloudy
4749,2016-12-16,1500,Sunny
4750,2016-12-16,1800,Clear
4751,2016-12-16,2100,Clear
4752,2016-12-17,0,Patchy rain possible
4753,2016-12-17,300,Patchy rain possible
4754,2016-12-17,600,Patchy rain possible
4755,2016-12-17,900,Sunny
4756,2016-12-17,1200,Patchy rain possible
4757,2016-12-17,1500,Moderate or heavy rain shower
4758,2016-12-17,1800,Moderate or heavy rain shower
4759,2016-12-17,2100,Patchy rain possible
4760,2016-12-18,0,Moderate or heavy rain shower
4761,2016-12-18,300,Patchy rain possible
4762,2016-12-18,600,Patchy rain possible
4763,2016-12-18,900,Sunny
4764,2016-12-18,1200,Light rain shower
4765,2016-12-18,1500,Moderate or heavy rain shower
4766,2016-12-18,1800,Moderate or heavy rain shower
4767,2016-12-18,2100,Patchy rain possible
4768,2016-12-19,0,Patchy rain possible
4769,2016-12-19,300,Patchy rain possible
4770,2016-12-19,600,Patchy rain possible
4771,2016-12-19,900,Patchy rain possible
4772,2016-12-19,1200,Light rain shower
4773,2016-12-19,1500,Patchy rain possible
4774,2016-12-19,1800,Patchy rain possible
4775,2016-12-19,2100,Patchy rain possible
4776,2016-12-20,0,Patchy rain possible
4777,2016-12-20,300,Patchy rain possible
4778,2016-12-20,600,Patchy rain possible
4779,2016-12-20,900,Light rain shower
4780,2016-12-20,1200,Light rain shower
4781,2016-12-20,1500,Patchy rain possible
4782,2016-12-20,1800,Patchy rain possible
4783,2016-12-20,2100,Clear
4784,2016-12-21,0,Clear
4785,2016-12-21,300,Partly cloudy
4786,2016-12-21,600,Partly cloudy
4787,2016-12-21,900,Partly cloudy
4788,2016-12-21,1200,Partly cloudy
4789,2016-12-21,1500,Patchy rain possible
4790,2016-12-21,1800,Patchy rain possible
4791,2016-12-21,2100,Patchy rain possible
4792,2016-12-22,0,Patchy rain possible
4793,2016-12-22,300,Patchy rain possible
4794,2016-12-22,600,Patchy rain possible
4795,2016-12-22,900,Partly cloudy
4796,2016-12-22,1200,Patchy rain possible
4797,2016-12-22,1500,Moderate or heavy rain shower
4798,2016-12-22,1800,Moderate or heavy rain shower
4799,2016-12-22,2100,Light rain shower
4800,2016-12-23,0,Light rain shower
4801,2016-12-23,300,Light rain shower
4802,2016-12-23,600,Light rain shower
4803,2016-12-23,900,Sunny
4804,2016-12-23,1200,Partly cloudy
4805,2016-12-23,1500,Moderate or heavy rain shower
4806,2016-12-23,1800,Moderate or heavy rain shower
4807,2016-12-23,2100,Patchy light rain
4808,2016-12-24,0,Patchy light rain
4809,2016-12-24,300,Patchy rain possible
4810,2016-12-24,600,Light rain shower
4811,2016-12-24,900,Cloudy
4812,2016-12-24,1200,Light rain shower
4813,2016-12-24,1500,Patchy rain possible
4814,2016-12-24,1800,Moderate or heavy rain shower
4815,2016-12-24,2100,Patchy rain possible
4816,2016-12-25,0,Patchy rain possible
4817,2016-12-25,300,Moderate or heavy rain shower
4818,2016-12-25,600,Patchy rain possible
4819,2016-12-25,900,Patchy rain possible
4820,2016-12-25,1200,Moderate or heavy rain shower
4821,2016-12-25,1500,Moderate or heavy rain shower
4822,2016-12-25,1800,Moderate or heavy rain shower
4823,2016-12-25,2100,Light rain
4824,2016-12-26,0,Light drizzle
4825,2016-12-26,300,Patchy light rain
4826,2016-12-26,600,Patchy light drizzle
4827,2016-12-26,900,Light drizzle
4828,2016-12-26,1200,Light rain shower
4829,2016-12-26,1500,Moderate or heavy rain shower
4830,2016-12-26,1800,Partly cloudy
4831,2016-12-26,2100,Light rain shower
4832,2016-12-27,0,Patchy light rain
4833,2016-12-27,300,Patchy light drizzle
4834,2016-12-27,600,Patchy light drizzle
4835,2016-12-27,900,Partly cloudy
4836,2016-12-27,1200,Patchy rain possible
4837,2016-12-27,1500,Light rain shower
4838,2016-12-27,1800,Patchy light drizzle
4839,2016-12-27,2100,Mist
4840,2016-12-28,0,Mist
4841,2016-12-28,300,Partly cloudy
4842,2016-12-28,600,Partly cloudy
4843,2016-12-28,900,Patchy rain possible
4844,2016-12-28,1200,Partly cloudy
4845,2016-12-28,1500,Patchy rain possible
4846,2016-12-28,1800,Partly cloudy
4847,2016-12-28,2100,Partly cloudy
4848,2016-12-29,0,Mist
4849,2016-12-29,300,Mist
4850,2016-12-29,600,Partly cloudy
4851,2016-12-29,900,Sunny
4852,2016-12-29,1200,Sunny
4853,2016-12-29,1500,Sunny
4854,2016-12-29,1800,Clear
4855,2016-12-29,2100,Clear
4856,2016-12-30,0,Clear
4857,2016-12-30,300,Clear
4858,2016-12-30,600,Sunny
4859,2016-12-30,900,Sunny
4860,2016-12-30,1200,Cloudy
4861,2016-12-30,1500,Light rain shower
4862,2016-12-30,1800,Patchy rain possible
4863,2016-12-30,2100,Light rain shower
