Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,latitude,longitude,Num_of_Baskets
2015-12-26,08:37:59,foreigner ,female,moderate,46.0,no,no_kids,small,pink,casual,green,long sleeve,black,long,blankets,3,10,yes,3.084019563609574,101.62874901691661,3.0
2015-12-15,22:57:40,malay,female,moderate,55.0,no,toddler ,small,white,casual,yellow,long sleeve,blue,short,blankets,5,8,yes,3.0953291698508014,101.58770581079425,3.0
2016-01-31,10:47:23,chinese,male,moderate,21.0,yes,baby,big,brown,traditional,purple,short_sleeve,orange,long,blankets,3,10,no,3.159211770524017,101.63831931519711,2.0
2016-01-23,20:40:32,foreigner ,male,moderate,24.0,yes,toddler ,big,blue,formal,pink,short_sleeve,blue_jeans,long,blankets,4,8,no,3.149161764188942,101.62097077226852,1.0
2016-02-20,18:06:44,chinese,male,fat,21.0,yes,no_kids,small,blue,traditional,orange,short_sleeve,blue ,long,clothes,4,7,no,3.1773035742283016,101.55849615012997,1.0
2015-12-30,19:21:37,malay,female,moderate,34.0,yes,young,big,blue,traditional,grey,long sleeve,grey,short,blankets,4,10,no,3.0695599991657456,101.60369437947884,3.0
2016-02-09,23:59:11,malay,female,fat,37.0,no,baby,small,blue,casual,brown,short_sleeve,grey,long,blankets,4,7,yes,3.0867673664330515,101.58654242769444,1.0
2015-12-29,10:32:08,chinese,male,thin,23.0,no,young,small,purple,formal,orange,long sleeve,green,short,clothes,5,8,yes,3.1807829133610634,101.56088191598381,3.0
2016-02-13,17:16:37,chinese,male,moderate,58.0,yes,toddler,small,pink,traditional,yellow,short_sleeve,blue,long,blankets,6,10,no,3.0525275342534117,101.65264429851615,3.0
2015-12-06,16:06:12,malay,male,fat,47.0,no,young,small,grey,formal,black ,short_sleeve,blue ,long,clothes,4,9,no,3.0705607450764982,101.56075387006912,3.0
2016-02-23,04:03:01,foreigner ,female,fat,35.0,yes,toddler ,big,brown,formal,pink,long sleeve,grey,long,clothes,4,10,yes,3.1106681991318363,101.6471592761725,2.0
2016-01-25,07:10:23,chinese,female,moderate,32.0,no,no_kids,small,grey,traditional,yellow,long sleeve,black ,long,clothes,4,7,no,3.0901773330402027,101.65234628699157,2.0
2016-01-20,05:49:27,chinese,female,moderate,27.0,yes,young,big,black,casual,grey,short_sleeve,orange,long,clothes,6,9,yes,3.16532611014078,101.58520949832628,1.0
2016-02-25,01:13:20,foreigner ,female,moderate,49.0,no,toddler,big,white,formal,pink,long sleeve,brown,short,blankets,5,7,no,3.1075631227315155,101.65146943550369,2.0
2016-01-23,16:16:58,chinese,female,fat,39.0,no,no_kids,big,blue,formal,black ,short_sleeve,pink,long,blankets,6,10,yes,3.065614994582363,101.56270216361463,2.0
2015-12-11,20:23:45,chinese,male,thin,44.0,yes,toddler,big,blue,traditional,grey,short_sleeve,pink,short,clothes,4,8,no,3.0744080851064854,101.57956562146722,1.0
2016-01-13,19:13:19,foreigner ,male,fat,39.0,yes,no_kids,big,yellow,traditional,brown,long sleeve,red,long,blankets,4,10,no,3.073154208134935,101.55959358864722,1.0
2016-01-29,02:41:07,chinese,female,moderate,53.0,yes,baby,small,orange,traditional,red,short_sleeve,yellow,short,blankets,4,10,yes,3.145488793250948,101.57300788285329,2.0
2015-12-31,18:47:06,malay,male,thin,27.0,no,toddler,small,pink,formal,yellow,short_sleeve,orange,long,clothes,3,9,yes,3.1102440418978476,101.56872696521503,3.0
2016-01-29,07:00:48,chinese,female,moderate,54.0,no,toddler ,big,grey,formal,grey,short_sleeve,blue  ,short,blankets,6,8,no,3.0981668843618473,101.59726525029822,1.0
2015-12-15,17:01:34,indian,female,thin,46.0,no,young,big,orange,traditional,black ,long sleeve,black,short,clothes,5,9,yes,3.171737522206588,101.62897273366214,2.0
2016-01-18,06:37:38,indian,male,moderate,23.0,yes,toddler ,big,brown,traditional,orange,short_sleeve,white,short,clothes,5,8,no,3.1708178282381128,101.60670271623557,2.0
2016-01-26,18:52:45,indian,female,fat,47.0,no,no_kids,big,orange,formal,orange,short_sleeve,black ,long,blankets,6,10,yes,3.0718040084258713,101.59851827039394,3.0
2016-02-04,07:32:51,foreigner ,male,moderate,26.0,no,baby,small,green,traditional,white,long sleeve,white,short,blankets,6,8,no,3.1288278702426866,101.61207388054459,3.0
2015-12-08,21:38:11,indian,female,thin,55.0,yes,no_kids,small,pink,formal,grey,short_sleeve,green,short,clothes,6,7,no,3.1694959407191208,101.61734037930128,2.0
2016-02-08,22:30:34,foreigner ,female,thin,52.0,no,no_kids,small,green,casual,orange,long sleeve,blue ,long,blankets,4,10,no,3.083534231266631,101.65444071498841,1.0
2015-12-16,12:47:37,malay,female,thin,41.0,yes,toddler,small,yellow,traditional,purple,long sleeve,orange,short,clothes,5,7,no,3.072420092031417,101.60539897551229,1.0
2016-01-22,13:27:43,chinese,female,fat,26.0,no,young,big,yellow,formal,yellow,short_sleeve,purple,long,clothes,4,7,yes,3.1683328544182783,101.62944704282197,3.0
2016-01-02,15:58:41,foreigner ,female,thin,23.0,no,toddler ,big,blue,formal,red,short_sleeve,grey,short,clothes,3,7,yes,3.1209938426271355,101.62717145281374,1.0
2016-02-26,23:24:13,malay,male,moderate,52.0,no,toddler ,big,yellow,traditional,black,long sleeve,grey,long,blankets,4,9,no,3.10787950275713,101.59719709288622,3.0
2016-02-17,19:12:39,chinese,female,moderate,60.0,yes,no_kids,big,grey,formal,orange,long sleeve,grey,long,clothes,3,8,no,3.133418349826549,101.63223685516256,3.0
2016-01-04,19:32:13,foreigner ,female,fat,60.0,yes,no_kids,small,black,traditional,black ,long sleeve,black,long,blankets,4,10,yes,3.1750264570872875,101.64248888271749,3.0
2015-12-30,05:30:16,chinese,male,thin,58.0,yes,toddler ,big,black,traditional,orange,long sleeve,red,short,blankets,4,10,no,3.178148491888514,101.5682632492989,3.0
2016-01-21,15:20:28,malay,male,thin,40.0,no,toddler ,big,black,casual,white,long sleeve,blue,short,clothes,3,7,no,3.182016177433645,101.57695779469853,2.0
2016-02-28,13:17:42,foreigner ,female,fat,22.0,yes,toddler,small,red,casual,grey,short_sleeve,orange,long,blankets,4,8,no,3.0599194388546747,101.62397674358475,1.0
2016-01-23,17:01:00,malay,male,fat,52.0,no,no_kids,big,green,casual,pink,short_sleeve,pink,short,clothes,4,8,yes,3.139552854638329,101.6566279482618,1.0
2015-12-05,18:18:13,chinese,male,thin,43.0,yes,toddler ,small,green,casual,red,long sleeve,brown,short,clothes,4,8,no,3.152660135394654,101.59676990829146,2.0
2016-02-03,19:11:50,foreigner ,male,thin,37.0,yes,no_kids,small,white,formal,yellow,long sleeve,purple,long,blankets,5,9,yes,3.1296915428486716,101.61909920985845,1.0
2015-12-27,20:31:45,malay,male,fat,42.0,yes,toddler,big,white,casual,brown,long sleeve,green,short,blankets,4,7,yes,3.151906922653033,101.61617859997372,3.0
2016-02-23,09:45:18,foreigner ,male,moderate,26.0,no,toddler ,small,pink,traditional,white,short_sleeve,orange,long,blankets,5,7,no,3.1009785320246905,101.62651536800875,2.0
2015-12-06,10:22:58,malay,male,moderate,25.0,no,toddler ,small,grey,casual,grey,long sleeve,blue_jeans,short,blankets,3,10,no,3.0813129642810653,101.5923300149433,3.0
2016-02-27,20:52:42,chinese,male,thin,36.0,no,toddler,big,yellow,formal,orange,long sleeve,brown,long,clothes,6,9,yes,3.0586733276588975,101.64039646313061,1.0
2015-12-18,21:03:49,chinese,female,fat,55.0,no,young,small,brown,formal,yellow,long sleeve,grey,short,clothes,4,9,no,3.0585883931920868,101.5871024699325,3.0
2016-02-07,21:10:08,foreigner ,male,fat,25.0,no,baby,small,pink,casual,black ,long sleeve,blue  ,short,blankets,3,8,yes,3.173437061588401,101.61394476843881,2.0
2016-01-26,09:30:18,indian,female,fat,55.0,no,toddler ,small,grey,traditional,brown,long sleeve,orange,long,blankets,5,9,yes,3.0783267501788663,101.65859157318445,2.0
2016-01-02,04:34:58,chinese,male,thin,21.0,no,toddler ,big,grey,traditional,green,short_sleeve,red,short,blankets,4,7,yes,3.1674027822842428,101.56334969808773,2.0
2016-02-20,02:46:56,malay,male,thin,46.0,yes,baby,small,yellow,casual,yellow,long sleeve,blue_jeans,short,clothes,4,10,no,3.0799937964478588,101.62247814908129,3.0
2016-02-11,15:01:26,malay,male,moderate,42.0,yes,toddler ,big,blue,formal,pink,long sleeve,purple,short,blankets,6,8,no,3.0757631483965935,101.61165496862255,1.0
2016-02-12,08:14:24,malay,female,thin,27.0,no,young,small,brown,traditional,blue,long sleeve,black,long,clothes,6,10,yes,3.0713362344862034,101.62561387875697,2.0
2016-01-01,13:48:10,chinese,female,fat,37.0,no,toddler,big,red,traditional,grey,long sleeve,purple,long,blankets,5,9,yes,3.1204366470161373,101.65617579067445,3.0
2016-02-12,20:06:47,foreigner ,male,fat,56.0,no,no_kids,small,black,traditional,pink,short_sleeve,orange,short,blankets,4,8,no,3.067029582115657,101.61098995064022,2.0
2016-01-18,04:18:09,foreigner ,female,thin,50.0,no,toddler ,small,brown,casual,green,long sleeve,green,short,clothes,3,9,no,3.090937829612038,101.61943234440643,1.0
2016-01-02,17:34:35,malay,male,fat,39.0,yes,young,big,blue,casual,black ,long sleeve,blue ,short,clothes,5,9,yes,3.0763614751917987,101.65163983277242,1.0
2015-12-15,12:43:59,indian,female,moderate,22.0,yes,no_kids,small,green,casual,black ,long sleeve,purple,short,blankets,3,8,yes,3.107896746504125,101.6007984282551,3.0
2016-01-31,19:13:03,malay,female,moderate,30.0,yes,baby,big,green,formal,orange,short_sleeve,blue,long,clothes,5,8,yes,3.1547163850758424,101.64979884786818,3.0
2016-02-26,00:47:32,chinese,male,fat,41.0,no,baby,small,brown,formal,blue,long sleeve,black ,short,blankets,5,10,no,3.115429202022753,101.6357676889718,1.0
2016-01-02,06:43:17,foreigner ,female,fat,49.0,yes,baby,big,grey,traditional,green,short_sleeve,purple,long,clothes,4,9,yes,3.0683905758149543,101.58232468375354,2.0
2016-01-26,08:39:07,indian,female,fat,18.0,yes,toddler ,big,pink,formal,blue,long sleeve,purple,long,clothes,6,8,no,3.142173739161126,101.65177935726999,1.0
2015-12-29,09:10:28,indian,male,moderate,60.0,yes,no_kids,small,yellow,formal,yellow,long sleeve,blue  ,long,clothes,4,8,yes,3.0647982071349764,101.5701688008227,3.0
2016-01-13,17:08:58,foreigner ,female,moderate,31.0,yes,baby,big,yellow,traditional,blue,short_sleeve,grey,short,blankets,5,9,no,3.1801017196208203,101.56572440182384,2.0
2016-01-20,15:37:22,foreigner ,male,moderate,35.0,yes,toddler ,big,red,casual,black,long sleeve,white,short,blankets,6,7,yes,3.054811788001864,101.61109635524869,1.0
2016-01-16,22:02:53,foreigner ,female,thin,47.0,yes,toddler ,small,brown,casual,purple,short_sleeve,black ,short,clothes,5,7,yes,3.0792044626297033,101.58698193825077,2.0
2016-02-11,08:47:09,indian,male,moderate,26.0,yes,baby,big,blue,casual,white,long sleeve,black ,short,clothes,4,8,no,3.132081993853238,101.59250461457577,3.0
2016-01-07,09:11:53,chinese,male,fat,37.0,no,baby,small,grey,traditional,pink,long sleeve,orange,short,blankets,4,9,yes,3.182846767979424,101.57983338830557,1.0
2015-12-03,21:34:51,indian,male,moderate,29.0,yes,young,small,pink,formal,pink,long sleeve,brown,long,clothes,6,7,no,3.1653260096084965,101.64647251382597,1.0
2015-12-18,15:14:43,malay,female,moderate,60.0,no,no_kids,big,black,formal,black ,short_sleeve,pink,short,clothes,5,9,yes,3.107851671847747,101.65904982098996,2.0
2015-12-16,17:37:20,chinese,male,thin,47.0,no,no_kids,small,purple,casual,yellow,short_sleeve,yellow,short,blankets,3,7,yes,3.0870509769190986,101.56570662230904,3.0
2016-02-06,16:17:26,indian,female,moderate,53.0,yes,no_kids,big,brown,casual,red,short_sleeve,purple,short,blankets,3,10,yes,3.125268923489707,101.55709691546949,2.0
2016-02-24,15:54:39,chinese,female,thin,27.0,no,toddler,big,purple,casual,purple,long sleeve,purple,short,blankets,3,10,no,3.112767064283516,101.64251548103397,3.0
2015-12-23,12:50:26,malay,female,fat,50.0,no,toddler,big,purple,traditional,white,long sleeve,green,short,blankets,6,9,no,3.105448986145359,101.57733791296872,2.0
2016-02-21,10:57:54,foreigner ,male,fat,43.0,yes,young,small,grey,formal,red,long sleeve,blue  ,short,clothes,6,10,no,3.083403170990985,101.65044669354363,3.0
2015-12-08,10:08:18,chinese,female,moderate,51.0,yes,toddler ,big,purple,traditional,red,long sleeve,blue,long,clothes,4,10,yes,3.1380377368264214,101.57294195664514,3.0
2016-01-25,02:21:13,malay,female,moderate,42.0,no,young,big,green,traditional,yellow,long sleeve,yellow,long,clothes,5,7,yes,3.1112928379610914,101.61962855649446,1.0
2016-01-19,17:15:34,chinese,male,thin,25.0,no,toddler,big,green,traditional,orange,long sleeve,black ,short,clothes,5,8,yes,3.1169298151539993,101.6371890083812,3.0
2015-12-27,05:03:53,foreigner ,male,moderate,57.0,no,no_kids,big,brown,formal,black ,long sleeve,purple,long,blankets,4,9,no,3.04989288967696,101.58527608238704,1.0
2015-12-05,00:15:54,indian,male,thin,35.0,yes,toddler ,small,blue,formal,grey,short_sleeve,blue_jeans,short,clothes,5,9,yes,3.126262788454707,101.61183231065807,1.0
2016-02-28,21:10:30,foreigner ,male,moderate,27.0,no,toddler ,big,grey,casual,black,long sleeve,white,short,blankets,5,9,yes,3.0630339472200254,101.57437404963228,3.0
2015-12-27,02:37:30,indian,female,thin,36.0,no,toddler,big,white,formal,white,long sleeve,red,long,blankets,5,9,no,3.150232502807741,101.61140855403507,2.0
2016-01-30,21:21:10,indian,male,moderate,50.0,yes,young,big,white,formal,black ,short_sleeve,black,long,blankets,4,7,no,3.1350483315037496,101.64045023291521,3.0
2016-02-22,13:19:41,indian,female,moderate,33.0,yes,toddler ,big,white,casual,orange,short_sleeve,orange,long,blankets,6,9,no,3.127503950227988,101.58866313988209,2.0
2016-02-17,14:04:11,malay,male,thin,26.0,yes,toddler ,small,brown,formal,orange,long sleeve,blue  ,short,blankets,4,9,yes,3.119363484269223,101.56975727718577,2.0
2015-12-19,15:10:40,foreigner ,male,fat,25.0,no,toddler,small,black,casual,yellow,short_sleeve,grey,short,clothes,6,9,no,3.085609973785518,101.62380369857893,3.0
2016-03-01,12:38:29,foreigner ,male,thin,51.0,yes,toddler,small,yellow,casual,grey,long sleeve,black ,long,blankets,6,9,yes,3.054571927443671,101.55641498990565,2.0
2016-01-06,00:23:59,indian,female,moderate,23.0,no,young,big,orange,casual,black ,short_sleeve,grey,long,clothes,3,10,no,3.16825516883084,101.65565015375316,2.0
2015-12-21,07:41:46,foreigner ,male,thin,33.0,yes,no_kids,big,red,casual,black,long sleeve,blue_jeans,short,clothes,4,8,no,3.170746670699767,101.57851920360122,1.0
2015-12-04,18:32:56,foreigner ,male,moderate,20.0,yes,no_kids,small,orange,traditional,blue,short_sleeve,blue  ,long,clothes,5,8,yes,3.150460831164341,101.60334210170919,3.0
2015-12-19,12:42:39,foreigner ,female,moderate,30.0,no,no_kids,small,white,casual,orange,short_sleeve,pink,long,blankets,6,9,yes,3.0585809719247026,101.6382083961912,2.0
2016-02-16,14:00:20,foreigner ,female,fat,53.0,yes,baby,big,orange,traditional,blue,long sleeve,blue,long,blankets,3,8,yes,3.157652625655139,101.63068873820049,3.0
2016-01-21,21:30:42,indian,male,moderate,56.0,no,young,small,green,casual,purple,long sleeve,black,long,clothes,4,10,yes,3.1829672475093522,101.65851226248581,3.0
2016-01-19,09:17:23,foreigner ,male,fat,53.0,yes,baby,small,pink,formal,black ,short_sleeve,yellow,long,blankets,5,8,no,3.0731584263530665,101.63825230565699,2.0
2016-01-01,11:19:13,foreigner ,female,thin,33.0,yes,toddler,small,yellow,traditional,white,short_sleeve,yellow,short,blankets,5,10,yes,3.1377167475620014,101.63115123818896,2.0
2015-12-19,12:51:07,chinese,female,thin,53.0,no,young,big,grey,traditional,grey,short_sleeve,blue_jeans,long,clothes,3,7,yes,3.1822079475141027,101.64249647388608,2.0
2015-12-13,20:06:48,indian,female,thin,36.0,no,toddler,small,orange,casual,red,short_sleeve,white,long,clothes,6,8,yes,3.1016607449713796,101.65288332994487,2.0
2016-03-01,21:09:48,indian,male,thin,60.0,yes,baby,small,green,traditional,yellow,long sleeve,green,short,clothes,6,10,no,3.1666550717824893,101.62906716337754,3.0
2016-02-10,07:50:05,indian,male,thin,47.0,yes,baby,small,red,traditional,red,short_sleeve,purple,short,blankets,5,10,yes,3.174959145412246,101.60393935609706,1.0
2016-01-15,18:55:37,indian,female,moderate,59.0,yes,no_kids,big,black,formal,green,short_sleeve,orange,long,blankets,4,10,no,3.1448971438124342,101.55674832477906,3.0
2016-02-19,04:42:47,foreigner ,male,fat,39.0,no,no_kids,big,grey,formal,purple,long sleeve,green,long,blankets,5,10,yes,3.125455193426109,101.63086502333884,2.0
2016-02-04,17:47:47,malay,female,thin,33.0,yes,toddler ,big,yellow,casual,yellow,short_sleeve,blue ,long,clothes,5,8,no,3.100517758301694,101.64572017401134,2.0
2016-02-27,21:24:09,chinese,female,thin,23.0,yes,young,big,green,casual,black,long sleeve,orange,long,clothes,4,9,yes,3.1142323888126757,101.58542923927692,1.0
2015-12-17,01:45:40,chinese,male,thin,59.0,no,toddler,small,black,traditional,pink,long sleeve,brown,short,blankets,3,9,yes,3.1228836235903152,101.64959259651441,1.0
2016-01-15,21:26:02,foreigner ,male,moderate,37.0,no,baby,small,brown,casual,orange,long sleeve,blue  ,short,clothes,4,7,no,3.140757142658994,101.65418250407755,3.0
2016-03-01,02:46:53,foreigner ,male,thin,26.0,no,no_kids,small,white,traditional,pink,long sleeve,red,long,blankets,6,10,yes,3.1091999247753495,101.62414864417363,1.0
2016-01-07,10:30:02,chinese,male,moderate,27.0,no,baby,big,grey,formal,blue,long sleeve,blue_jeans,long,blankets,6,7,no,3.1334930106312173,101.58095627451902,3.0
2016-01-20,14:41:59,malay,male,moderate,52.0,yes,baby,small,blue,traditional,red,short_sleeve,blue_jeans,short,blankets,3,7,yes,3.149105936249507,101.56333027400338,3.0
2015-12-25,22:13:45,chinese,male,moderate,51.0,no,baby,big,blue,traditional,black ,long sleeve,pink,long,blankets,3,8,no,3.1263344775489244,101.57466232211844,1.0
2016-01-18,09:01:39,indian,male,thin,20.0,no,toddler,small,blue,formal,yellow,long sleeve,green,long,blankets,6,9,no,3.074357551252052,101.65724688560613,2.0
2016-02-15,18:50:58,chinese,male,thin,27.0,no,baby,small,red,formal,orange,long sleeve,orange,long,clothes,3,10,yes,3.100720514300227,101.60984567519506,3.0
2015-12-05,00:10:03,foreigner ,male,moderate,53.0,yes,young,small,red,traditional,grey,short_sleeve,white,short,blankets,4,9,yes,3.138427594352927,101.60764972965114,3.0
2016-01-21,11:54:41,indian,female,fat,19.0,yes,young,big,purple,casual,black,long sleeve,yellow,long,clothes,5,9,no,3.146593091190547,101.55900837692101,3.0
2016-01-16,22:01:15,chinese,male,fat,43.0,yes,no_kids,big,brown,casual,pink,short_sleeve,purple,long,clothes,6,8,yes,3.1399847979203264,101.58973884707022,2.0
2016-01-10,06:22:09,foreigner ,male,moderate,30.0,no,young,big,orange,traditional,yellow,short_sleeve,brown,short,clothes,5,8,yes,3.167219297067129,101.57109790702643,2.0
2015-12-15,06:34:09,foreigner ,male,fat,54.0,no,young,big,blue,formal,brown,short_sleeve,pink,long,clothes,4,8,yes,3.0531652633574313,101.56260511567862,3.0
2015-12-11,10:54:28,chinese,female,moderate,31.0,yes,toddler,big,pink,formal,red,long sleeve,blue_jeans,long,blankets,3,9,yes,3.119220348452959,101.57849727637048,2.0
2015-12-28,06:21:58,indian,female,fat,34.0,yes,toddler ,big,grey,formal,brown,short_sleeve,orange,long,clothes,3,9,no,3.150261928919462,101.56204634819053,3.0
2016-02-17,22:04:57,indian,female,moderate,27.0,yes,toddler,small,purple,traditional,black,long sleeve,purple,long,blankets,3,10,no,3.0806044129279706,101.64183959835191,1.0
