Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
13/01/2016,18:06:32,indian,female,thin,42,yes,toddler,small,black,casual,red,short_sleeve,black ,long,clothes,6,7,no,35,3,13,3.004641053,101.5080189,2
24/01/2016,14:46:49,indian,female,thin,21,no,toddler,big,brown,traditional,red,long sleeve,black ,short,clothes,5,7,yes,23,3,17,2.984796388,101.4747005,3
17/01/2016,2:43:24,foreigner ,male,moderate,25,no,no_kids,big,pink,formal,grey,long sleeve,black,short,blankets,5,8,no,44,2,20,2.988852272,101.5072807,2
23/12/2015,12:00:56,indian,male,thin,56,yes,toddler ,small,orange,formal,white,short_sleeve,yellow,long,clothes,6,8,no,46,4,9,3.091728121,101.3869365,3
01/01/2016,3:22:29,chinese,female,fat,24,yes,toddler,small,orange,formal,orange,long sleeve,brown,long,clothes,5,10,no,15,2,12,2.995568983,101.4715745,1
04/01/2016,7:57:09,indian,male,moderate,56,yes,no_kids,small,pink,casual,black ,long sleeve,pink,long,clothes,4,9,yes,18,5,14,3.095059169,101.4529118,2
12/01/2016,8:26:00,chinese,female,thin,49,no,baby,big,grey,casual,brown,long sleeve,blue,long,clothes,5,7,yes,60,4,7,3.05355043,101.5156721,3
07/02/2016,23:53:22,indian,male,fat,58,yes,toddler ,small,blue,formal,orange,short_sleeve,blue  ,long,blankets,6,8,yes,37,1,12,3.088888449,101.4108968,3
01/02/2016,21:09:57,chinese,male,thin,43,yes,no_kids,big,black,formal,grey,long sleeve,yellow,long,clothes,6,9,yes,39,3,11,3.087022359,101.4914371,1
06/01/2016,17:54:37,malay,female,fat,47,yes,toddler,small,white,casual,white,long sleeve,blue  ,long,blankets,6,7,no,26,4,17,3.075050303,101.4321406,1
22/02/2016,0:16:43,foreigner ,female,moderate,55,no,baby,small,orange,formal,black ,short_sleeve,orange,short,blankets,4,9,no,16,2,21,3.040486274,101.4166213,1
14/01/2016,17:21:38,chinese,female,moderate,60,no,baby,small,purple,casual,brown,short_sleeve,white,long,clothes,5,8,yes,55,5,20,3.080593702,101.4158363,2
20/02/2016,19:53:04,foreigner ,male,thin,41,yes,baby,big,white,traditional,black,long sleeve,black,short,clothes,5,7,yes,33,5,21,3.045942399,101.4540689,3
09/02/2016,10:53:31,foreigner ,male,moderate,46,no,no_kids,big,yellow,casual,grey,short_sleeve,red,short,blankets,4,9,no,36,3,17,2.989516759,101.4530356,2
07/12/2015,6:01:46,chinese,male,thin,59,no,toddler,small,brown,casual,pink,long sleeve,orange,short,blankets,5,9,no,50,4,18,3.072650724,101.4739652,3
18/01/2016,3:04:13,indian,male,fat,38,yes,toddler ,big,purple,formal,black ,short_sleeve,pink,long,blankets,6,10,no,51,0,20,3.018390157,101.4589973,3
10/12/2015,21:35:19,foreigner ,male,thin,59,no,no_kids,big,blue,formal,pink,short_sleeve,pink,short,blankets,3,9,yes,49,3,16,3.071504441,101.4989156,3
29/12/2015,10:47:43,malay,male,moderate,56,no,toddler ,big,green,traditional,brown,short_sleeve,purple,short,clothes,3,9,no,24,2,21,2.99645361,101.4743799,1
16/02/2016,4:50:12,malay,female,fat,22,no,young,small,yellow,formal,red,long sleeve,black,long,blankets,6,9,no,34,0,7,3.006386134,101.5545176,3
26/01/2016,11:53:57,indian,male,moderate,27,no,baby,big,yellow,traditional,brown,long sleeve,blue_jeans,long,clothes,6,8,no,12,2,11,3.067472212,101.3936893,3
10/12/2015,8:31:09,chinese,female,fat,59,yes,toddler ,small,yellow,formal,orange,long sleeve,grey,short,blankets,6,7,no,57,5,17,3.011990265,101.3931741,3
24/02/2016,23:15:06,indian,female,thin,60,yes,toddler ,big,green,formal,purple,short_sleeve,red,short,blankets,5,9,yes,34,2,12,3.025777943,101.5266098,1
05/02/2016,8:52:52,indian,male,fat,35,no,toddler,big,red,casual,black,long sleeve,black,short,clothes,6,10,yes,24,3,15,2.991458873,101.4088072,1
10/12/2015,3:26:54,chinese,female,moderate,46,yes,no_kids,big,blue,formal,blue,short_sleeve,yellow,long,clothes,5,10,no,36,4,15,3.014164304,101.491017,3
06/01/2016,17:49:04,malay,female,moderate,20,yes,baby,small,brown,formal,green,long sleeve,orange,long,clothes,4,8,yes,22,5,19,3.094179116,101.5266183,2
29/12/2015,17:46:08,chinese,female,moderate,48,yes,no_kids,big,brown,traditional,black ,long sleeve,black ,short,blankets,5,7,no,17,5,12,3.006638574,101.5064263,2
03/02/2016,9:05:32,chinese,male,fat,30,yes,baby,big,orange,traditional,yellow,short_sleeve,purple,short,clothes,5,7,no,35,1,15,3.046854394,101.4672796,2
13/02/2016,1:06:22,malay,male,moderate,48,no,baby,big,orange,traditional,black ,long sleeve,orange,long,clothes,6,7,yes,56,2,11,3.086678399,101.4845742,1
14/12/2015,10:31:30,malay,female,moderate,57,no,toddler,big,brown,formal,black,short_sleeve,pink,long,blankets,6,10,yes,30,4,8,2.999429842,101.4087374,1
03/12/2015,15:46:14,chinese,male,thin,27,no,toddler ,small,brown,formal,orange,long sleeve,yellow,short,blankets,5,9,no,58,4,21,3.08821566,101.3935467,3
07/01/2016,2:06:53,foreigner ,male,fat,46,yes,baby,big,pink,casual,yellow,short_sleeve,green,long,blankets,6,7,yes,51,2,18,2.999509539,101.4962202,2
10/02/2016,11:40:03,indian,male,moderate,33,no,no_kids,small,orange,traditional,blue,short_sleeve,red,short,blankets,3,10,yes,21,0,15,3.009287213,101.5272217,2
26/02/2016,11:24:39,indian,female,fat,18,yes,young,big,pink,traditional,blue,long sleeve,white,long,clothes,5,8,no,36,5,7,3.030972077,101.4656258,1
20/02/2016,10:23:12,indian,female,fat,24,yes,toddler,small,orange,casual,grey,long sleeve,brown,short,clothes,5,9,no,36,2,7,2.998460086,101.3842201,2
04/12/2015,7:13:32,chinese,male,fat,48,yes,no_kids,big,green,formal,yellow,short_sleeve,black ,short,clothes,3,10,yes,27,2,9,3.069804063,101.3924328,1
19/02/2016,0:09:56,indian,female,fat,30,yes,no_kids,small,green,casual,pink,short_sleeve,yellow,short,clothes,3,7,no,28,2,20,3.056332024,101.4755062,3
21/02/2016,2:25:36,foreigner ,male,moderate,25,yes,baby,big,red,traditional,black,long sleeve,blue  ,long,blankets,5,7,no,54,2,17,3.042566817,101.4328807,2
20/01/2016,3:15:29,chinese,male,fat,46,yes,baby,small,green,casual,pink,long sleeve,green,long,clothes,3,10,no,30,1,9,3.069441165,101.4509686,3
31/01/2016,23:45:57,foreigner ,female,moderate,55,yes,baby,small,orange,traditional,yellow,short_sleeve,blue  ,long,blankets,5,9,no,24,4,12,3.001018839,101.3892165,1
21/02/2016,0:14:51,chinese,male,thin,24,yes,young,big,yellow,traditional,blue,short_sleeve,red,long,blankets,6,10,no,52,3,9,3.022661204,101.4881451,2
29/12/2015,18:07:09,chinese,male,thin,22,no,baby,small,yellow,formal,yellow,long sleeve,brown,short,clothes,5,10,no,28,3,14,3.008832932,101.5121866,2
05/01/2016,5:04:12,indian,male,fat,57,yes,young,small,yellow,casual,black,short_sleeve,brown,short,clothes,6,8,no,33,1,16,2.996207263,101.4637557,3
23/01/2016,8:47:07,indian,female,fat,25,yes,young,big,grey,formal,orange,short_sleeve,brown,short,blankets,5,10,yes,12,5,19,3.044627461,101.5263101,3
27/12/2015,10:47:59,indian,male,fat,22,yes,toddler ,small,purple,traditional,purple,long sleeve,red,long,blankets,3,9,yes,26,2,13,2.997250598,101.379473,3
12/01/2016,12:39:40,foreigner ,male,moderate,18,no,no_kids,big,orange,casual,yellow,long sleeve,blue,short,clothes,3,7,no,18,4,15,3.044288668,101.4061849,1
16/01/2016,2:10:52,foreigner ,male,fat,20,no,no_kids,small,red,formal,brown,short_sleeve,red,short,blankets,3,9,no,55,4,13,3.048586025,101.3850695,3
08/02/2016,17:36:09,foreigner ,male,moderate,52,no,toddler,big,purple,formal,yellow,short_sleeve,orange,short,blankets,5,7,yes,42,3,7,3.039419852,101.4491991,3
29/12/2015,1:08:24,malay,male,moderate,53,yes,no_kids,big,brown,formal,purple,long sleeve,black ,long,blankets,5,7,yes,40,1,11,3.001583711,101.4630178,1
13/01/2016,17:25:59,chinese,female,moderate,36,yes,young,small,white,traditional,purple,long sleeve,purple,long,blankets,6,7,yes,54,0,7,3.037891867,101.3913381,3
22/02/2016,21:08:23,malay,female,fat,35,no,young,small,black,formal,orange,short_sleeve,red,long,blankets,3,7,yes,55,2,9,3.06048967,101.5429211,3
01/02/2016,23:44:35,foreigner ,female,thin,53,yes,toddler,small,yellow,traditional,brown,long sleeve,orange,long,blankets,3,9,no,47,0,20,3.053309423,101.4915746,2
13/02/2016,16:42:26,malay,female,fat,53,yes,no_kids,small,pink,formal,yellow,short_sleeve,pink,long,blankets,3,8,yes,47,4,17,3.06857843,101.5469302,1
13/02/2016,9:11:21,chinese,female,fat,26,no,baby,big,grey,traditional,pink,short_sleeve,blue ,short,blankets,6,9,no,46,5,12,3.095060856,101.4674691,1
10/12/2015,11:00:23,malay,male,moderate,33,no,no_kids,small,red,traditional,purple,short_sleeve,red,long,clothes,6,9,yes,52,3,9,3.090821705,101.4435543,2
01/03/2016,20:04:45,indian,female,fat,46,yes,young,small,green,formal,yellow,long sleeve,orange,long,blankets,3,9,no,25,3,15,3.066229903,101.5470602,2
14/02/2016,11:02:16,chinese,female,moderate,37,no,baby,big,pink,casual,orange,short_sleeve,white,long,clothes,6,8,no,47,4,18,2.985742878,101.5441475,3
08/01/2016,12:41:56,indian,male,thin,18,no,toddler,big,yellow,casual,brown,long sleeve,red,short,clothes,6,8,yes,53,0,16,3.084038269,101.4159988,3
01/01/2016,6:32:22,indian,female,fat,21,no,toddler ,small,brown,casual,white,long sleeve,brown,short,clothes,3,10,no,34,3,15,3.030260119,101.4012018,2
23/12/2015,23:48:19,chinese,female,moderate,31,yes,no_kids,small,red,traditional,orange,short_sleeve,blue ,long,clothes,6,8,no,29,1,16,3.068440827,101.5184966,3
01/03/2016,23:55:36,foreigner ,female,thin,52,no,toddler,big,white,formal,grey,long sleeve,red,long,blankets,4,7,no,53,2,20,3.08357348,101.4582874,3
27/01/2016,10:14:58,malay,male,fat,38,yes,baby,small,grey,traditional,black,short_sleeve,purple,short,clothes,6,8,no,13,2,9,3.05518962,101.5303667,2
22/12/2015,12:48:02,chinese,male,moderate,25,no,toddler ,small,orange,casual,brown,long sleeve,pink,long,blankets,4,8,no,22,2,21,2.994470893,101.4005277,2
31/01/2016,17:25:25,malay,female,fat,39,yes,toddler,big,purple,formal,blue,long sleeve,blue ,long,clothes,3,10,yes,15,2,21,3.076428056,101.4583801,3
11/01/2016,11:28:21,indian,female,fat,55,no,no_kids,small,orange,formal,purple,long sleeve,black ,short,clothes,6,8,no,49,3,16,3.074740587,101.3791998,1
11/01/2016,17:11:39,chinese,male,moderate,18,yes,toddler,small,black,formal,orange,long sleeve,black ,long,blankets,3,9,no,34,0,8,2.996920282,101.4451853,1
24/12/2015,4:26:01,chinese,female,thin,46,no,young,small,pink,traditional,yellow,long sleeve,black,long,blankets,4,7,no,47,3,11,3.028896094,101.5285943,2
22/01/2016,0:38:13,indian,male,fat,42,yes,young,big,purple,formal,black,short_sleeve,blue  ,long,clothes,6,7,no,48,3,13,3.041581615,101.5436853,2
24/12/2015,6:26:33,malay,female,fat,44,yes,baby,big,red,traditional,black,long sleeve,red,long,clothes,4,10,yes,13,4,9,3.031955376,101.3911737,2
11/02/2016,15:36:05,chinese,female,moderate,37,no,toddler,small,brown,traditional,white,short_sleeve,grey,short,clothes,6,8,yes,27,3,8,3.035718804,101.4528315,1
11/01/2016,5:11:42,malay,female,fat,32,no,toddler ,big,pink,formal,brown,short_sleeve,grey,long,blankets,4,9,yes,60,5,14,3.046070298,101.4938395,2
30/01/2016,7:42:57,malay,male,thin,36,yes,baby,big,purple,casual,purple,short_sleeve,blue,long,blankets,6,10,yes,43,5,21,2.990570625,101.489843,3
17/01/2016,14:40:17,indian,male,moderate,48,no,toddler ,small,red,traditional,white,short_sleeve,green,long,blankets,4,9,no,54,4,16,2.998871397,101.45656,3
16/12/2015,21:52:55,malay,female,moderate,22,no,baby,big,red,traditional,grey,long sleeve,red,short,clothes,5,9,no,41,3,8,3.084861913,101.4031582,2
06/01/2016,0:42:04,chinese,male,fat,45,yes,toddler,big,purple,formal,black ,long sleeve,yellow,long,blankets,4,10,no,27,5,21,3.007524775,101.4549839,1
04/02/2016,0:22:29,foreigner ,female,thin,34,no,toddler,small,blue,traditional,purple,short_sleeve,grey,long,blankets,6,8,yes,33,5,9,2.990739132,101.4304777,3
12/01/2016,8:07:44,foreigner ,female,fat,20,no,no_kids,big,purple,formal,red,long sleeve,black ,long,clothes,6,8,no,60,2,13,2.992670975,101.4646659,2
01/12/2015,17:13:25,malay,female,moderate,48,yes,young,big,blue,traditional,red,short_sleeve,black ,long,blankets,4,9,yes,15,2,13,3.048776701,101.5134551,1
22/02/2016,8:26:52,indian,female,fat,59,no,young,big,red,formal,red,short_sleeve,yellow,short,blankets,5,7,yes,41,1,19,3.088358888,101.4576008,3
07/12/2015,9:22:00,foreigner ,male,fat,37,yes,young,small,grey,traditional,grey,long sleeve,blue_jeans,long,clothes,5,7,no,26,4,21,3.054934887,101.3899379,1
06/02/2016,10:58:20,chinese,female,fat,32,no,young,small,black,casual,black ,short_sleeve,green,long,blankets,5,10,no,11,5,12,3.037681933,101.5350907,2
01/01/2016,23:15:19,malay,female,fat,51,yes,baby,big,blue,formal,pink,long sleeve,blue,short,clothes,6,8,no,23,0,9,3.050914986,101.4463964,1
30/12/2015,7:03:15,chinese,male,thin,60,no,toddler,big,orange,casual,blue,long sleeve,green,short,clothes,6,7,yes,57,4,19,2.994003406,101.4685266,2
17/12/2015,18:58:22,indian,male,fat,21,yes,young,big,grey,casual,purple,long sleeve,black,long,clothes,6,8,no,14,1,12,3.087845691,101.3924157,3
06/02/2016,22:17:19,malay,male,thin,35,no,toddler,small,brown,casual,grey,short_sleeve,brown,short,blankets,5,8,no,26,2,7,3.043967552,101.4555761,1
27/12/2015,5:34:51,indian,female,moderate,34,no,toddler,small,purple,traditional,yellow,long sleeve,grey,short,clothes,3,9,yes,27,2,13,3.069829816,101.4062612,1
07/12/2015,9:11:59,indian,female,moderate,46,yes,toddler ,big,brown,casual,pink,long sleeve,red,short,blankets,4,9,no,53,0,14,3.003274871,101.5074912,2
12/12/2015,23:30:10,indian,female,fat,35,no,baby,big,purple,casual,orange,long sleeve,white,long,blankets,6,9,yes,49,4,16,3.060834706,101.4719491,3
20/02/2016,18:41:51,malay,female,fat,24,yes,no_kids,small,brown,formal,pink,long sleeve,black,long,clothes,3,10,yes,35,5,7,2.984422036,101.5325203,3
25/01/2016,7:35:07,chinese,female,fat,54,yes,baby,small,pink,formal,black ,long sleeve,black ,long,blankets,3,8,yes,12,4,12,3.095617565,101.4987885,3
13/01/2016,12:42:48,indian,female,fat,19,no,toddler,small,white,formal,white,long sleeve,purple,short,clothes,3,10,no,18,5,20,3.089488964,101.5149842,1
06/02/2016,9:48:39,malay,female,thin,56,no,young,big,orange,formal,green,short_sleeve,black ,long,clothes,3,8,no,42,4,9,3.061310381,101.4421243,2
21/12/2015,19:26:55,indian,female,thin,53,yes,no_kids,big,purple,formal,red,long sleeve,brown,long,blankets,4,7,no,48,3,14,2.992918806,101.3849383,1
01/03/2016,9:57:27,chinese,female,thin,46,yes,toddler ,small,pink,traditional,purple,long sleeve,green,short,clothes,3,7,yes,16,1,12,3.034881532,101.4615283,2
15/12/2015,4:33:06,foreigner ,female,thin,42,yes,toddler,small,grey,casual,black ,long sleeve,orange,long,clothes,3,9,yes,47,3,9,3.027598192,101.3845354,3
15/12/2015,19:31:10,foreigner ,female,fat,19,no,no_kids,small,brown,traditional,red,long sleeve,green,short,clothes,4,7,yes,45,1,13,3.006459673,101.4036382,2
19/02/2016,3:58:01,chinese,female,fat,45,no,no_kids,big,red,traditional,blue,short_sleeve,white,long,clothes,5,7,yes,56,5,19,2.985347557,101.4901305,3
02/02/2016,15:56:19,chinese,female,fat,28,yes,baby,big,blue,formal,grey,long sleeve,black ,long,blankets,3,10,yes,28,2,18,2.9951008,101.4057664,2
13/01/2016,19:21:25,chinese,female,fat,27,yes,toddler,small,white,casual,grey,short_sleeve,white,long,blankets,6,8,no,50,2,20,2.995119716,101.5162119,1
28/12/2015,16:12:23,malay,female,fat,32,no,no_kids,big,purple,casual,white,long sleeve,purple,long,clothes,6,10,no,30,2,17,3.083849136,101.4004624,1
26/02/2016,11:52:14,malay,female,fat,51,no,young,big,orange,casual,green,long sleeve,purple,short,blankets,5,10,no,22,5,15,3.053560836,101.49023,1
21/12/2015,15:27:58,indian,male,moderate,37,yes,no_kids,small,purple,formal,blue,long sleeve,orange,long,blankets,4,9,yes,29,1,14,3.015734786,101.4846429,3
24/12/2015,3:45:59,chinese,female,moderate,19,no,young,small,green,formal,purple,short_sleeve,green,short,clothes,6,9,yes,42,3,12,3.032926549,101.3984644,3
04/01/2016,8:30:29,foreigner ,male,fat,38,no,toddler ,big,black,formal,blue,short_sleeve,grey,short,clothes,6,7,yes,38,1,14,3.092319553,101.5007941,1
02/01/2016,1:14:31,foreigner ,female,thin,45,yes,no_kids,small,orange,formal,orange,long sleeve,blue  ,long,blankets,4,9,yes,13,4,19,3.091834471,101.4062384,3
04/02/2016,4:10:03,indian,female,moderate,39,no,toddler,big,blue,formal,green,short_sleeve,brown,short,clothes,4,7,no,46,0,7,3.073754518,101.454555,3
23/12/2015,1:22:41,foreigner ,female,thin,41,no,toddler,small,yellow,formal,black ,short_sleeve,black,long,clothes,3,8,no,54,0,20,3.089088256,101.5022915,1
22/12/2015,13:41:26,malay,female,thin,59,yes,baby,big,green,traditional,orange,long sleeve,pink,short,clothes,5,8,no,15,2,8,3.000556207,101.3849927,3
27/01/2016,23:56:25,foreigner ,male,fat,46,yes,toddler ,small,grey,traditional,brown,short_sleeve,black,long,blankets,5,8,yes,16,4,19,2.998118874,101.5068971,2
07/02/2016,21:02:51,indian,male,moderate,20,yes,toddler ,small,grey,formal,yellow,long sleeve,brown,long,clothes,5,9,no,48,3,7,2.985099019,101.4648847,2
15/01/2016,18:59:03,chinese,male,fat,33,yes,young,big,grey,casual,red,short_sleeve,blue_jeans,short,clothes,3,10,no,38,2,10,3.046477146,101.5247429,3
09/01/2016,1:59:09,chinese,female,moderate,33,yes,toddler ,big,white,casual,white,long sleeve,white,long,clothes,6,8,no,45,3,21,3.034432754,101.3801561,3
25/12/2015,23:05:36,chinese,female,moderate,43,no,no_kids,small,yellow,casual,yellow,long sleeve,red,short,clothes,5,9,yes,21,1,18,3.00865871,101.3876952,3
25/02/2016,16:04:52,malay,female,thin,60,no,no_kids,big,yellow,traditional,black,short_sleeve,white,long,clothes,6,9,yes,20,2,18,3.094888367,101.4935873,2
18/12/2015,16:32:10,chinese,male,moderate,43,yes,toddler ,big,purple,casual,blue,short_sleeve,grey,short,clothes,4,8,yes,23,1,13,2.984123576,101.3860778,1
22/01/2016,10:58:30,indian,male,fat,20,yes,toddler ,big,green,formal,orange,short_sleeve,blue ,short,blankets,3,8,no,45,5,16,3.009421237,101.518755,3
29/02/2016,19:51:38,malay,female,fat,31,no,no_kids,big,pink,formal,orange,long sleeve,brown,short,blankets,6,7,yes,19,0,14,3.029050185,101.4697411,1
09/12/2015,17:48:38,foreigner ,male,moderate,29,no,no_kids,small,grey,traditional,white,short_sleeve,white,short,blankets,5,10,yes,49,4,9,3.082619379,101.5388964,3
06/12/2015,4:13:48,malay,female,moderate,54,yes,toddler ,small,yellow,formal,green,long sleeve,yellow,long,blankets,5,9,yes,52,2,18,3.032310684,101.5154044,2
25/02/2016,14:41:41,chinese,female,fat,36,no,baby,big,yellow,traditional,pink,long sleeve,purple,long,clothes,6,9,yes,20,0,7,3.0104003,101.4105687,1
21/02/2016,21:52:26,foreigner ,male,moderate,51,no,toddler,small,black,formal,red,short_sleeve,blue  ,short,blankets,3,9,no,32,2,21,3.094361361,101.4935477,3
11/12/2015,22:10:33,chinese,male,thin,32,yes,young,big,pink,formal,green,long sleeve,blue ,short,clothes,4,7,yes,56,5,10,3.058269885,101.5364941,2
01/02/2016,14:40:20,indian,female,moderate,36,no,no_kids,big,pink,traditional,red,long sleeve,grey,short,clothes,3,10,yes,50,1,11,2.986964941,101.4304081,3
30/12/2015,5:47:14,malay,male,thin,59,yes,toddler,big,black,casual,orange,long sleeve,blue  ,long,blankets,6,9,yes,34,0,8,3.065271091,101.4606479,2
12/12/2015,5:22:27,indian,female,fat,34,no,toddler,big,brown,traditional,yellow,short_sleeve,brown,short,blankets,4,7,yes,24,2,12,3.09057972,101.4599223,1
31/12/2015,13:03:51,indian,female,moderate,37,no,baby,small,purple,casual,black ,long sleeve,grey,long,clothes,3,7,yes,29,2,16,2.998278395,101.5417741,1
10/02/2016,23:32:03,foreigner ,female,thin,19,no,no_kids,small,red,formal,yellow,long sleeve,black ,short,blankets,5,9,yes,59,0,10,2.984485246,101.5151542,1
28/01/2016,4:09:09,indian,male,thin,53,yes,young,small,orange,formal,yellow,long sleeve,yellow,long,clothes,6,8,no,28,3,20,2.984849648,101.4621876,3
12/01/2016,4:55:33,foreigner ,male,fat,24,no,young,small,pink,formal,blue,long sleeve,brown,long,clothes,4,9,no,46,4,12,3.007161288,101.5497246,1
24/02/2016,5:56:09,malay,female,fat,25,yes,baby,small,blue,formal,pink,long sleeve,blue  ,long,blankets,6,7,no,39,2,8,3.028792381,101.38472,2
